,alternative_names,reference_mass_ratio,reference_dimensionless_spin1,reference_dimensionless_spin2,remnant_mass,remnant_dimensionless_spin,keyword1,keyword2,keyword3,reference_chi_eff,reference_chi1_perp,reference_chi2_perp,reference_mass1,reference_mass2,reference_dimensionless_spin1_1,reference_dimensionless_spin1_2,reference_dimensionless_spin1_3,reference_dimensionless_spin2_1,reference_dimensionless_spin2_2,reference_dimensionless_spin2_3,remnant_dimensionless_spin_1,remnant_dimensionless_spin_2,remnant_dimensionless_spin_3,precessing,notspinning,s1,s2,eta,s1_sum,s2_sum,s3_sum,m1+m2,seff
1055,"['PRIVATE:BBH:1135', 'SXS:BBH:1068']",1.460016643419939,"[0.0774446460111, 0.0168585067734, 0.191542119023]","[-0.634213297665, 0.016388068456, 0.42949962468999997]",0.945633641459,"[-0.045125396782, 0.0455275771711, 0.749188177394]",,,,0.28525547952052405,0.07443797279323,0.6412319979044461,0.5935287121699999,0.406521880997,0.0774446460111,0.0168585067734,0.191542119023,-0.634213297665,0.016388068456,0.42949962468999997,-0.045125396782,0.0455275771711,0.749188177394,1,0,0.20729270562717458,0.7661364130046837,0.2412579958673849,-0.5567686516539,0.0332465752294,0.621041743713,1.0000505931669998,1.6132246442101095
1056,"['PRIVATE:BBH:1136', 'SXS:BBH:1069']",1.3042434891508972,"[0.101591516935, 0.415351637007, 0.648835713701]","[-0.70782974784, -0.00609765036266, -0.290577996996]",0.940959757642,"[-0.018374354387, 0.12076807361, 0.7731710947]",,,,0.23335160130307303,0.38540213041492904,0.684322517468529,0.566047474574,0.434004447239,0.101591516935,0.415351637007,0.648835713701,-0.70782974784,-0.00609765036266,-0.290577996996,-0.018374354387,0.12076807361,0.7731710947,1,0,0.7770621609957823,0.7651769113122733,0.24564161233558038,-0.606238230905,0.40925398664434,0.358257716705,1.000051921813,1.6011899701066268
1057,"['PRIVATE:BBH:1137', 'SXS:BBH:1070']",1.201922271769532,"[-0.153105856868, -0.431865347035, 0.639014425219]","[-0.42160228722299997, -0.409684261618, -0.491182396642]",0.944103301782,"[-0.170359708663, -0.048491866351900004, 0.754313568131]",,,,0.10168446118253201,0.5103548204822791,0.5845970940594251,0.545894752469,0.454184738307,-0.153105856868,-0.431865347035,0.639014425219,-0.42160228722299997,-0.409684261618,-0.491182396642,-0.170359708663,-0.048491866351900004,0.754313568131,1,0,0.7863132435708522,0.7660612440139037,0.24789765257334245,-0.574708144091,-0.841549608653,0.147832028577,1.000079490776,2.0426103805281457
1058,"['PRIVATE:BBH:1138', 'SXS:BBH:1071']",1.065430532426798,"[-0.129843448492, 0.20348227032, 0.655769579714]","[0.334081495778, -0.558065829014, 0.392987558964]",0.930482777837,"[-0.00027272822804800005, -0.059852067551400004, 0.839895932388]",,,,0.526188460911948,0.235640146639219,0.654646568364714,0.515857671186,0.484177668544,-0.129843448492,0.20348227032,0.655769579714,0.334081495778,-0.558065829014,0.392987558964,-0.00027272822804800005,-0.059852067551400004,0.839895932388,1,0,0.6987832976890277,0.7599257442900802,0.24974911209108605,0.204238047286,-0.35458355869400005,1.048757138678,1.0000353397300001,2.249420212217534
1059,"['PRIVATE:BBH:1139', 'SXS:BBH:1072']",1.421074355788204,"[0.27943077664, -0.631359325222, 0.38417173998299997]","[-0.49113101545, -0.450115805007, 0.242872056735]",0.940459568415,"[-0.09881442642430001, -0.160050009573, 0.781477724797]",,,,0.299952215862616,0.7265005179783031,0.6493759714266,0.586988275751,0.413059509068,0.27943077664,-0.631359325222,0.38417173998299997,-0.49113101545,-0.450115805007,0.242872056735,-0.09881442642430001,-0.160050009573,0.781477724797,1,0,0.7901164991822273,0.7090844436290623,0.24243791875266713,-0.21170023881,-1.081475130229,0.627043796718,1.000047784819,2.461584295351055
1060,"['PRIVATE:BBH:1140', 'SXS:BBH:1073']",1.8557750184164212,"[0.361582167114, -0.550021108825, -0.39436189401099997]","[-0.434351062834, -0.47723432273, 0.26548886408]",0.9639311718879999,"[-0.024889814670900002, -0.198496947748, 0.550966799884]",,,,-0.18946812718386502,0.617113463771373,0.6274965250737511,0.649827395268,0.35016496548299997,0.361582167114,-0.550021108825,-0.39436189401099997,-0.434351062834,-0.47723432273,0.26548886408,-0.024889814670900002,-0.198496947748,0.550966799884,1,0,0.7673240431368499,0.6977806113149576,0.22755026404690176,-0.07276889572,-1.027255431555,-0.12887302993099997,0.999992360751,1.904660757919743
1061,"['PRIVATE:BBH:1141', 'SXS:BBH:1074']",1.365812487114084,"[-0.0521719662963, -0.782483731093, 0.0743729445416]","[-0.12811962452, 0.5843119652659999, -0.504987498537]",0.954725947342,"[-0.0265305660489, -0.0837636492579, 0.657622492623]",,,,-0.17063484210044103,0.785445231417191,0.61391683338988,0.577344961305,0.42271173147999996,-0.0521719662963,-0.782483731093,0.0743729445416,-0.12811962452,0.5843119652659999,-0.504987498537,-0.0265305660489,-0.0837636492579,0.657622492623,1,0,0.7877398291137959,0.7828457604271849,0.24402281880378016,-0.1802915908163,-0.19817176582700002,-0.4306145539954,1.0000566927849999,0.9907321288637018
1062,"['PRIVATE:BBH:1142', 'SXS:BBH:1075']",1.308810884068807,"[-0.406703990171, -0.598594788783, -0.19261195004099999]","[-0.441105093961, -0.379169209824, -0.532170271085]",0.958253528164,"[-0.173428175437, -0.0803791302464, 0.6095187511219999]",,,,-0.37996214531051103,0.705290141088973,0.5670362436998061,0.566921823359,0.433157937682,-0.406703990171,-0.598594788783,-0.19261195004099999,-0.441105093961,-0.379169209824,-0.532170271085,-0.173428175437,-0.0803791302464,0.6095187511219999,1,0,0.7488813124105674,0.7883832767274948,0.24552751921004815,-0.8478090841320001,-0.9777639986069999,-0.724782221126,1.000079761041,2.914864846168784
1063,"['PRIVATE:BBH:1143', 'SXS:BBH:1076']",1.061866126677772,"[-0.055210417869500004, 0.359811225751, 0.703431201686]","[0.560367882823, 0.289231929199, -0.389192914365]",0.944580696707,"[0.13307445652299998, 0.0382429976606, 0.754791599676]",,,,0.16464378969288201,0.42032269222809804,0.6401055515833171,0.515034897006,0.485028087879,-0.055210417869500004,0.359811225751,0.703431201686,0.560367882823,0.289231929199,-0.389192914365,0.13307445652299998,0.0382429976606,0.754791599676,1,0,0.7920402539790335,0.7410387287852296,0.24977492620489103,0.5051574649535,0.64904315495,0.31423828732100006,1.000062984885,1.759531201870016
1064,"['PRIVATE:BBH:1144', 'SXS:BBH:1077']",1.99248047883982,"[-0.440105097391, 0.161728721617, -0.061770233685900004]","[0.406654545022, 0.239201432886, -0.16961746500799998]",0.962104691249,"[-0.083638384202, 0.0836258657348, 0.601737815831]",,,,-0.09978279582107401,0.46626902577473606,0.48112218395715306,0.665867646748,0.334190298886,-0.440105097391,0.161728721617,-0.061770233685900004,0.406654545022,0.239201432886,-0.16961746500799998,-0.083638384202,0.0836258657348,0.601737815831,1,0,0.47293153618152955,0.5013534969634753,0.22250072124742545,-0.03345055236900002,0.40093015450299996,-0.2313876986939,1.000057945634,0.8363259705204158
1065,"['PRIVATE:BBH:1145', 'SXS:BBH:1078']",1.099825629718383,"[-0.5332496493059999, -0.178196576646, 0.526628542653]","[-0.26342713169299997, -0.528037378318, -0.09218611555799999]",0.9420131479989999,"[-0.190129519683, -0.006551385921900001, 0.769131181121]",,,,0.20482883113289702,0.561079391123531,0.5779969624454171,0.523792198864,0.476250220681,-0.5332496493059999,-0.178196576646,0.526628542653,-0.26342713169299997,-0.528037378318,-0.09218611555799999,-0.190129519683,-0.006551385921900001,0.769131181121,1,0,0.7703550028072437,0.5972567341726845,0.24943498801373118,-0.7966767809989999,-0.706233954964,0.43444242709499997,1.000042419545,2.2947475723891273
1066,"['PRIVATE:BBH:1146', 'SXS:BBH:1079']",1.048836708668505,"[-0.549994982856, -0.288601604896, 0.09620361152120001]","[-0.539671355446, 0.20026934271, -0.445207100288]",0.952943923015,"[-0.128781542081, 0.0630797099707, 0.658896178592]",,,,-0.188203101810791,0.62722804240714,0.588623723149994,0.511930590671,0.488093700802,-0.549994982856,-0.288601604896,0.09620361152120001,-0.539671355446,0.20026934271,-0.445207100288,-0.128781542081,0.0630797099707,0.658896178592,1,0,0.6285224756403232,0.7277103432446645,0.24985795757126678,-1.089666338302,-0.08833226218600002,-0.3490034887668,1.000024291473,2.2940018988036606
1067,"['PRIVATE:BBH:1147', 'SXS:BBH:1080']",1.699197537579727,"[-0.487332519032, -0.331116320325, -0.47880276523799997]","[0.550457951233, -0.0727079281786, -0.360002856987]",0.9649169822279999,"[-0.1408213915, -0.0484173014529, 0.500526051765]",,,,-0.441797462353317,0.5959842778055201,0.532128692677688,0.629554185555,0.370500881523,-0.487332519032,-0.331116320325,-0.47880276523799997,0.550457951233,-0.0727079281786,-0.360002856987,-0.1408213915,-0.0484173014529,0.500526051765,1,0,0.7591989789845597,0.6617344300657618,0.23322469400256285,0.06312543220100003,-0.4038242485036,-0.838805622225,1.000055067078,1.7489964379865308
1068,"['PRIVATE:BBH:1148', 'SXS:BBH:1081']",1.5419576840164182,"[0.120317934929, 0.522395653941, -0.555973082477]","[-0.367652501885, 0.467562557965, 0.454669717905]",0.959701794162,"[0.0843585668376, 0.175020952132, 0.569622590378]",,,,-0.180353424365699,0.542062123931017,0.639169154471469,0.606630732137,0.393415940285,0.120317934929,0.522395653941,-0.555973082477,-0.367652501885,0.467562557965,0.454669717905,0.0843585668376,0.175020952132,0.569622590378,1,0,0.7723209780661153,0.7486705952105279,0.23863592393653896,-0.24733456695599998,0.989958211906,-0.10130336457199995,1.000046672422,1.9618069522604134
1069,"['PRIVATE:BBH:1149', 'SXS:BBH:1082']",1.853575132618444,"[0.013856619503400001, 0.645406152995, -0.42330410882999997]","[-0.68086292833, 0.226561934058, -0.235389365578]",0.9652955194,"[0.0654376094136, 0.222645350765, 0.514175554976]",,,,-0.387563560629859,0.6496025228866891,0.6778677102835231,0.649595684392,0.350455545589,0.013856619503400001,0.645406152995,-0.42330410882999997,-0.68086292833,0.226561934058,-0.235389365578,0.0654376094136,0.222645350765,0.514175554976,1,0,0.7719633908290132,0.7551905657285566,0.22763108631598403,-0.6670063088266,0.871968087053,-0.658693474408,1.000051229981,2.350459434408898
1070,"['PRIVATE:BBH:1150', 'SXS:BBH:1083']",1.394358430482272,"[0.087013668905, -0.776365876093, 0.0969761741015]","[-0.477594791792, 0.444265027287, 0.430349415318]",0.945309574751,"[-0.0713142988292, -0.0578554928983, 0.740834489063]",,,,0.22624868260560402,0.786271948226495,0.610518795028271,0.582382587571,0.417670646829,0.087013668905,-0.776365876093,0.0969761741015,-0.477594791792,0.444265027287,0.430349415318,-0.0713142988292,-0.0578554928983,0.740834489063,1,0,0.787222795961426,0.7814530177059317,0.2432182162118517,-0.390581122887,-0.332100848806,0.5273255894194999,1.0000532344000002,1.4322368835784884
1071,"['PRIVATE:BBH:1151', 'SXS:BBH:1084']",1.7632916327367099,"[0.480994628067, -0.163632542251, 0.476244735456]","[-0.730106432963, 0.096064208318, 0.304011312786]",0.941700301697,"[0.044258339040999996, -0.0377351697453, 0.800305813517]",,,,0.413862853991921,0.513193966340747,0.7323601961723261,0.638099126023,0.36187951792899997,0.480994628067,-0.163632542251,0.476244735456,-0.730106432963,0.096064208318,0.304011312786,0.044258339040999996,-0.0377351697453,0.800305813517,1,0,0.6963766862570806,0.7966847644304408,0.2309248672958998,-0.24911180489600004,-0.06756833393299999,0.780256048242,0.999978643952,1.527101901099028
1072,"['PRIVATE:BBH:1152', 'SXS:BBH:1085']",1.068100064699812,"[0.423010206681, 0.19660202807, 0.460801009127]","[-0.155214666957, 0.636790270246, -0.393280524659]",0.948715615879,"[0.121550569732, 0.0507956995088, 0.712849695122]",,,,0.024531143042262,0.448928059259014,0.610675785027739,0.516480669991,0.483550827362,0.423010206681,0.19660202807,0.460801009127,-0.155214666957,0.636790270246,-0.393280524659,0.121550569732,0.0507956995088,0.712849695122,1,0,0.655688616959301,0.7643709912042741,0.2497289234427643,0.26779553972399994,0.833392298316,0.06752048446800002,1.000031497353,1.75413113332257
1073,"['PRIVATE:BBH:1153', 'SXS:BBH:1086']",1.065208414149323,"[-0.330333021309, -0.348217446177, 0.629528015601]","[0.594812241628, 0.17925250736599999, 0.157023580267]",0.936114906833,"[0.014261223166500001, -0.0486348244142, 0.8005122820639999]",,,,0.399428097767314,0.45498699010479904,0.626424168635078,0.515813369618,0.484237040157,-0.330333021309,-0.348217446177,0.629528015601,0.594812241628,0.17925250736599999,0.157023580267,0.014261223166500001,-0.0486348244142,0.8005122820639999,1,0,0.7916317434361112,0.6407725563313328,0.24975075898344307,0.26447922031899995,-0.16896493881100003,0.786551595868,1.000050409775,1.6921915326756483
1074,"['PRIVATE:BBH:1154', 'SXS:BBH:1087']",1.958758826690468,"[0.069895731494, 0.548987409351, 0.482429431897]","[0.0696730327915, -0.598791805436, 0.349556028801]",0.94290220207,"[0.0548663922249, 0.08896718748310001, 0.797485395695]",,,,0.43667406883581006,0.562133318470182,0.592375985388731,0.662024893937,0.337981830594,0.069895731494,0.548987409351,0.482429431897,0.0696730327915,-0.598791805436,0.349556028801,0.0548663922249,0.08896718748310001,0.797485395695,1,0,0.7341735119625782,0.6968467371142635,0.22374937632227354,0.1395687642855,-0.04980439608499998,0.831985460698,1.000006724531,1.5295692537529373
1075,"['PRIVATE:BBH:1155', 'SXS:BBH:1088']",1.3339493157638351,"[0.169201012846, -0.497132760664, -0.35636620316999995]","[-0.528107999946, -0.335606309258, -0.398659098574]",0.960526795232,"[-0.0706262599609, -0.09967982429620001, 0.566794741708]",,,,-0.39354976998740304,0.48704871972529,0.639731214298742,0.571570959079,0.428480267072,0.169201012846,-0.497132760664,-0.35636620316999995,-0.528107999946,-0.335606309258,-0.398659098574,-0.0706262599609,-0.09967982429620001,0.566794741708,1,0,0.6346391378061425,0.7419290608249383,0.24488178785128703,-0.3589069871,-0.832739069922,-0.755025301744,1.000051226151,2.3128242036427293
1076,"['PRIVATE:BBH:1156', 'SXS:BBH:1089']",1.5790412498583262,"[0.423225177455, 0.295384653434, 0.469393904759]","[-0.244824205539, -0.387314938337, -0.511663321985]",0.948750693054,"[0.0603996159817, -0.00196423408222, 0.751315105202]",,,,0.08874627986993901,0.5248748503113081,0.47427230157878003,0.612277144326,0.387752469659,0.423225177455,0.295384653434,0.469393904759,-0.244824205539,-0.387314938337,-0.511663321985,0.0603996159817,-0.00196423408222,0.751315105202,1,0,0.6976405106794199,0.6868413995541637,0.2373979140234415,0.178400971916,-0.09193028490299998,-0.04226941722599997,1.000029613985,0.3905300328667221
1077,"['PRIVATE:BBH:1157', 'SXS:BBH:1090']",1.588003464400511,"[-0.298474243305, -0.327974619318, 0.483776528819]","[-0.303442461733, -0.335894392436, 0.5151603331]",0.937303153584,"[-0.146727577816, -0.0458824949685, 0.815828374026]",,,,0.47844850088663504,0.46147538891590106,0.472284880574911,0.6136249613629999,0.386412860626,-0.298474243305,-0.327974619318,0.483776528819,-0.303442461733,-0.335894392436,0.5151603331,-0.146727577816,-0.0458824949685,0.815828374026,1,0,0.6562727745910538,0.685778783028635,0.23709464155078164,-0.601916705038,-0.663869011754,0.998936861919,1.0000378219889998,2.5523784587151064
1078,"['PRIVATE:BBH:1158', 'SXS:BBH:1091']",1.8210123608164541,"[0.41248107907, 0.560682255038, -0.366383452085]","[0.16029258054999998, 0.359161871351, 0.265802203916]",0.9610317199039999,"[0.2111919834, 0.122356395065, 0.5645322162599999]",,,,-0.175890985646831,0.6788254309632871,0.41663287513821,0.645514391613,0.354481059823,0.41248107907,0.560682255038,-0.366383452085,0.16029258054999998,0.359161871351,0.265802203916,0.2111919834,0.122356395065,0.5645322162599999,1,0,0.7866015927183022,0.47470177250388834,0.22882470731289303,0.5727736596199999,0.9198441263889999,-0.10058124816899999,0.9999954514359999,2.0065376834160773
1079,"['PRIVATE:BBH:1159', 'SXS:BBH:1092']",1.811752341491173,"[-0.36546922557, 0.518768525651, -0.132681177157]","[-0.592497524258, 0.123760087528, 0.435542465373]",0.956182794401,"[-0.0864289710019, 0.205590200542, 0.650004723558]",,,,0.049734409320824007,0.636055967497694,0.6491149262828451,0.644351024463,0.355650719862,-0.36546922557,0.518768525651,-0.132681177157,-0.592497524258,0.123760087528,0.435542465373,-0.0864289710019,0.205590200542,0.650004723558,1,0,0.648299955897434,0.7456990778189205,0.22916310622351535,-0.957966749828,0.642528613179,0.302861288216,1.000001744325,2.2016801306271483
1080,"['PRIVATE:BBH:1160', 'SXS:BBH:1093']",1.999866285088891,"[0.711345628103, -0.364430327825, 0.0358782157501]","[-2.9896367370000003e-06, 5.705541477539999e-07, 3.524188636e-05]",0.956188281984,"[0.16915503503999998, -0.157775250656, 0.664839418537]",,,,0.011551117831588001,0.7998810489529271,4.891002165e-06,0.666621840232,0.333333205926,0.711345628103,-0.364430327825,0.0358782157501,-2.9896367370000003e-06,5.705541477539999e-07,3.524188636e-05,0.16915503503999998,-0.157775250656,0.664839418537,1,0,0.8000683175987531,3.5373069050704284e-05,0.22222717462632752,0.711342638466263,-0.36442975727085225,0.03591345763646,0.999955046158,1.4400426627151348
1081,"['PRIVATE:BBH:1161', 'SXS:BBH:1094']",1.999964951292682,"[0.0882031504016, 0.794997328787, 0.0181959396845]","[1.3445375200000002e-06, -1.8172374960000002e-06, 8.2438240332e-05]",0.9578177486539999,"[0.054359921226900004, 0.220746294506, 0.666907248006]",,,,0.003359310122297,0.8000666609479801,6.240989829e-06,0.666630364787,0.333321023629,0.0882031504016,0.794997328787,0.0181959396845,1.3445375200000002e-06,-1.8172374960000002e-06,8.2438240332e-05,0.054359921226900004,0.220746294506,0.666907248006,1,0,0.8000822712322992,8.246922821450524e-05,0.22222352032249307,0.08820449493912,0.794995511549504,0.018278377924832,0.9999513884160001,1.440043214352708
1082,"['PRIVATE:BBH:1162', 'SXS:BBH:1095']",1.999505747984712,"[0.217530933333, 0.769803177845, 0.0160967258766]","[-0.08795203568240001, 0.0395509696659, -0.793671360546]",0.961411588307,"[0.0926270571327, 0.223564007988, 0.62238913058]",,,,-0.264499100864781,0.8001043012907011,0.017581707009482,0.666612230158,0.333388504049,0.217530933333,0.769803177845,0.0160967258766,-0.08795203568240001,0.0395509696659,-0.793671360546,0.0926270571327,0.223564007988,0.62238913058,1,0,0.8001098325610886,0.7995086418126635,0.22224052785192103,0.1295788976506,0.8093541475109,-0.7775746346693999,1.000000734207,2.0337916312278836
1083,"['PRIVATE:BBH:1163', 'SXS:BBH:1096']",2.000112013329933,"[-0.34108959204399997, -0.208696018374, 0.00697973032311]","[-3.6528210830000003e-06, -8.658604825e-06, -0.000101183209007]",0.960710597571,"[-0.11874187363199999, -0.0331820293196, 0.634073268089]",,,,0.000183348099327,0.39993092957471804,6.613145324000001e-06,0.6667300627199999,0.333346361742,-0.34108959204399997,-0.208696018374,0.00697973032311,-3.6528210830000003e-06,-8.658604825e-06,-0.000101183209007,-0.11874187363199999,-0.0331820293196,0.634073268089,1,0,0.3999310622110849,0.00010161868098107833,0.22221807358037862,-0.34109324486508297,-0.208704676978825,0.006878547114102999,1.000076424462,0.7199637827524935
1084,"['PRIVATE:BBH:1164', 'SXS:BBH:1097']",2.00010320506033,"[-0.704036325417, 0.37789624384, 0.0360101357312]","[-6.136860578e-06, -6.3029365250000005e-06, -6.656318115200001e-05]",0.956304480447,"[-0.165974829356, 0.16086602948099998, 0.66482158576]",,,,0.011483490884334,0.799669677269996,1.760228205e-06,0.666728495234,0.333347046066,-0.704036325417,0.37789624384,0.0360101357312,-6.136860578e-06,-6.3029365250000005e-06,-6.656318115200001e-05,-0.165974829356,0.16086602948099998,0.66482158576,1,0,0.7998558923271317,6.71419775674351e-05,0.2222183998125849,-0.704042462277578,0.377889940903475,0.035943572550048,1.0000755413,1.4398938040413738
1085,"['PRIVATE:BBH:1165', 'SXS:BBH:1098']",1.9998530677855881,"[0.704167317781, -0.37810826566399997, 0.0360457415936]","[-3.603035703e-06, 7.94057717035e-07, 4.1914555448000005e-05]",0.9562006515979999,"[0.165999649457, -0.16081618654899998, 0.6648730222679999]",,,,0.011532664737078,0.799886378182538,5.838087216e-06,0.666619787981,0.33333438277,0.704167317781,-0.37810826566399997,0.0360457415936,-3.603035703e-06,7.94057717035e-07,4.1914555448000005e-05,0.165999649457,-0.16081618654899998,0.6648730222679999,1,0,0.8000729763473818,4.207662477360254e-05,0.22222766415607625,0.7041637147452969,-0.37810747160628294,0.036087656149048,0.999954170751,1.440050992463422
1086,"['PRIVATE:BBH:1166', 'SXS:BBH:1099']",2.000148191564238,"[0.0213532573743, 0.00575845970115, -0.7993942347]","[0.280868822325, -0.284732011646, 0.00482421437162]",0.971300622487,"[-0.00129979299067, -0.0222708592227, 0.360419872561]",,,,-0.532922943399602,0.007289982198043001,0.39997815125595704,0.666730801554,0.33334070163699997,0.0213532573743,0.00575845970115,-0.7993942347,0.280868822325,-0.284732011646,0.00482421437162,-0.00129979299067,-0.0222708592227,0.360419872561,1,0,0.7997001087471614,0.3999786079961198,0.22221673364578234,0.3022220796993,-0.27897355194484996,-0.7945700203283801,1.000071503191,1.6106304031507739
1087,"['PRIVATE:BBH:1167', 'SXS:BBH:1100']",1.9999331654944972,"[-0.0160899035438, 0.0155889471507, -0.79968240471]","[0.17138965867199998, 0.361347578113, 0.00388228827497]",0.971303306287,"[0.0201100972016, 0.00773574496315, 0.360624033177]",,,,-0.533435423953123,0.0038856572402520004,0.39995179273929804,0.666661220533,0.333341749632,-0.0160899035438,0.0155889471507,-0.79968240471,0.17138965867199998,0.361347578113,0.00388228827497,0.0201100972016,0.00773574496315,0.360624033177,1,0,0.7999961554108146,0.3999519464511771,0.22222469757427665,0.1552997551282,0.37693652526370003,-0.79580011643503,1.000002970165,1.609484704801214
1088,"['PRIVATE:BBH:0549', 'SXS:BBH:1101']",1.984153006694422,"[-0.02963106586, 0.0642340654164, 0.057117205258300004]","[0.00586757772146, 0.000729729562995, 0.473685899834]",0.957211831515,"[-0.00272185569304, 0.0199308246585, 0.670432896247]",,,,0.196548398115056,0.07095049030179,0.00023497034663800002,0.664917396395,0.33511397263799997,-0.02963106586,0.0642340654164,0.057117205258300004,0.00586757772146,0.000729729562995,0.473685899834,-0.00272185569304,0.0199308246585,0.670432896247,1,0,0.0909196918188617,0.47372280151487195,0.22280913134880845,-0.023763488138539998,0.064963794979395,0.5308031050923,1.000031369033,0.9656134182854861
1089,"['PRIVATE:BBH:0550', 'SXS:BBH:1102']",1.9841489575071731,"[-0.0297054260748, 0.0641850963312, 0.0571315911541]","[0.00587469695849, 0.00072249243624, 0.473686610257]",0.957211287143,"[-0.00263178312378, 0.019965202728, 0.670423553377]",,,,0.19655639881327103,0.07093974924015001,0.000251594818294,0.664917309575,0.335114612771,-0.0297054260748,0.0641850963312,0.0571315911541,0.00587469695849,0.00072249243624,0.473686610257,-0.00263178312378,0.019965202728,0.670423553377,1,0,0.09091841198090773,0.47372358902258765,0.22280928130597083,-0.023830729116309998,0.06490758876743999,0.5308182014111,1.000031922346,0.9656348966817183
1090,"['PRIVATE:BBH:0551', 'SXS:BBH:1103']",1.112260278406326,"[-0.0675813022533, 0.21022534222, 0.238038763459]","[0.0186293198216, -0.00143313769024, 0.629732145224]",0.9368105689489999,"[0.0122844669321, 0.0370483419493, 0.8035439704799999]",,,,0.42248957335819104,0.223087460162451,0.0012973572466680001,0.526581346319,0.473433562757,-0.0675813022533,0.21022534222,0.238038763459,0.0186293198216,-0.00143313769024,0.629732145224,0.0122844669321,0.0370483419493,0.8035439704799999,1,0,0.3246912068948861,0.6300092699072576,0.24929384933187665,-0.0489519824317,0.20879220452976,0.867770908683,1.000014909076,1.78277221400299
1091,"['PRIVATE:BBH:0552', 'SXS:BBH:1104']",1.11226030984461,"[-0.0678972319354, 0.210011289441, 0.238137004864]","[0.0186448978925, -0.00145077561132, 0.6297308951339999]",0.9367886711119999,"[0.0123074961069, 0.0370581474797, 0.803624541899]",,,,0.422528862086044,0.22300702155159202,0.001276947641352,0.526581435572,0.47343362961999996,-0.0678972319354,0.210011289441,0.238137004864,0.0186448978925,-0.00145077561132,0.6297308951339999,0.0123074961069,0.0370581474797,0.803624541899,1,0,0.324690635656093,0.6300085215721808,0.24929384895738452,-0.0492523340429,0.20856051382968,0.867867899998,1.000015065192,1.7828855945707676
1092,"['PRIVATE:BBH:0553', 'SXS:BBH:1105']",1.1122602767349,"[-0.0675955626742, 0.210215714808, 0.238043179281]","[0.0186300006389, -0.0014339222451, 0.629732061034]",0.9368062125109999,"[0.01228507412, 0.0370483717034, 0.803538657262]",,,,0.42249132936694506,0.223083836682708,0.0012964038279960001,0.526581342816,0.47343356031899997,-0.0675955626742,0.210215714808,0.238043179281,0.0186300006389,-0.0014339222451,0.629732061034,0.01228507412,0.0370483717034,0.803538657262,1,0,0.32469117950398096,0.6300092076715545,0.24929384935178664,-0.0489655620353,0.2087817925629,0.8677752403150001,1.0000149031349999,1.7827772129124348
1093,"['PRIVATE:BBH:0554', 'SXS:BBH:1106']",1.6756351888711891,"[0.705477428776, 0.13245350766, 0.3678092948]","[-0.112691615352, -0.10464317682799999, 0.0497446789925]",0.944508263782,"[0.162640138181, -0.0221113236604, 0.766348160112]",,,,0.2479181216715,0.719871463996227,0.15240123157398902,0.626260798859,0.37374531343,0.705477428776,0.13245350766,0.3678092948,-0.112691615352,-0.10464317682799999,0.0497446789925,0.162640138181,-0.0221113236604,0.766348160112,1,0,0.8065519273705241,0.16162960036876312,0.23405917727506548,0.5927858134239999,0.027810330832000005,0.41755397379250003,1.000006112289,1.3642595567686335
1094,"['PRIVATE:BBH:0002', 'SXS:BBH:1107']",9.999824397605714,"[-6.45030612062e-08, -1.32091856513e-07, 3.6561977200000004e-06]","[5.036081257980001e-09, 8.84272953694e-08, 5.7838798090200004e-08]",0.991747211983,"[-2.6285301210099998e-08, -6.68380130904e-08, 0.260519678626]",,,,3.32906896e-06,1.469996637891238e-07,8.857058617582898e-08,0.909084681497,0.0909100645522,-6.45030612062e-08,-1.32091856513e-07,3.6561977200000004e-06,5.036081257980001e-09,8.84272953694e-08,5.7838798090200004e-08,-2.6285301210099998e-08,-6.68380130904e-08,0.260519678626,0,1,3.6591516327142312e-06,1.0578315199171848e-07,0.08264581551012412,-5.9466979948219995e-08,-4.3664561143599994e-08,3.7140365180902006e-06,0.9999947460491999,4.450370456946718e-06
1095,"['PRIVATE:BBH:0003', 'SXS:BBH:1108']",9.199949990855691,"[5.20403472705e-08, 2.2778924037400003e-08, -2.2533840530000004e-06]","[-1.94280836251e-09, 3.5621070114400006e-09, -1.463669818e-06]",0.990966966784,"[3.21252888876e-08, 2.46130446952e-08, 0.277220264781]",,,,-2.175960708e-06,5.68074083190239e-08,4.057518160566129e-09,0.9019654467099999,0.0980402553934,5.20403472705e-08,2.2778924037400003e-08,-2.2533840530000004e-06,-1.94280836251e-09,3.5621070114400006e-09,-1.463669818e-06,3.21252888876e-08,2.46130446952e-08,0.277220264781,0,1,2.254099990559213e-06,1.4636754419046757e-06,0.08842791429837384,5.009753890799e-08,2.6341031048840003e-08,-3.7170538710000004e-06,1.0000057021034,4.516212370109773e-06
1096,"['PRIVATE:BBH:0154', 'SXS:BBH:1109']",5.002133367466149,"[0.493534177809, 0.07727873971060001, 0.00294871184521]","[-2.27718043659e-07, 1.98423692346e-07, 3.1019072560000004e-06]",0.981582059087,"[0.286839163123, 0.013597352779400001, 0.45541355686699997]",,,,0.001961697082653,0.49955094371226505,5.574729399878083e-07,0.833697032235,0.166668293504,0.493534177809,0.07727873971060001,0.00294871184521,-2.27718043659e-07,1.98423692346e-07,3.1019072560000004e-06,0.286839163123,0.013597352779400001,0.45541355686699997,1,0,0.4995564864741628,3.116577625203254e-06,0.1388493926167799,0.49353395009095635,0.07727893813429236,0.0029518137524660003,1.000365325739,0.6918120796730612
